word,freq,distinct,count
upeat,0.3159999999999999,5,0.0
infos,0.31599999999999984,5,1980341.0
indef,0.31599999999999984,5,86649.0
topia,0.31599999999999984,5,42147.0
foins,0.31599999999999984,5,0.0
orpin,0.31599999999999984,5,0.0
taipo,0.31599999999999984,5,0.0
patio,0.3159999999999998,5,7627536.0
fined,0.3159999999999998,5,1620321.0
fiend,0.3159999999999998,5,670385.0
prion,0.3159999999999998,5,406900.0
hiper,0.3159999999999998,5,249242.0
nexal,0.3157,5,0.0
tozer,0.3154,5,118280.0
terzo,0.3154,5,50894.0
jades,0.31510000000000005,5,88101.0
weism,0.31509999999999994,5,0.0
genys,0.31500000000000006,5,0.0
trank,0.31500000000000006,5,0.0
ready,0.315,5,62667516.0
storm,0.315,5,22242164.0
strom,0.315,5,583118.0
krebs,0.315,5,493522.0
rumen,0.315,5,208759.0
autem,0.315,5,191862.0
deary,0.315,5,118782.0
melds,0.315,5,76245.0
kerbs,0.315,5,66370.0
slank,0.315,5,47932.0
deray,0.315,5,25003.0
sleck,0.315,5,0.0
soary,0.315,5,0.0
uredo,0.315,5,0.0
yeard,0.315,5,0.0
vegas,0.31499999999999995,5,44810653.0
liang,0.31499999999999995,5,854892.0
rayed,0.31499999999999995,5,89872.0
morts,0.31499999999999995,5,78882.0
invar,0.31499999999999995,5,45261.0
langi,0.31499999999999995,5,38400.0
akebi,0.31499999999999995,5,0.0
hermi,0.31499999999999995,5,0.0
klans,0.31499999999999995,5,0.0
minor,0.3149999999999999,5,29782623.0
align,0.3149999999999999,5,5478643.0
farce,0.3149999999999999,5,727546.0
morin,0.3149999999999999,5,585890.0
ravin,0.3149999999999999,5,121953.0
gadis,0.3149999999999999,5,77158.0
facer,0.3149999999999999,5,53232.0
linga,0.3149999999999999,5,46335.0
birls,0.3149999999999999,5,19278.0
vanir,0.3149999999999999,5,18993.0
algin,0.3149999999999999,5,0.0
bakie,0.3149999999999999,5,0.0
giber,0.3149999999999999,5,0.0
ligan,0.3149999999999999,5,0.0
tomia,0.3149999999999999,5,0.0
picas,0.31499999999999984,5,37578.0
spica,0.3149999999999998,5,142550.0
aspic,0.3149999999999998,5,54553.0
ixtle,0.31469999999999987,5,0.0
wages,0.3141,5,8737438.0
straw,0.3141,5,3958211.0
warts,0.3141,5,1122886.0
swart,0.3141,5,162262.0
swage,0.3141,5,36605.0
starw,0.3141,5,0.0
warst,0.3141,5,0.0
wrast,0.3141,5,0.0
juise,0.3140999999999999,5,0.0
rawin,0.3140999999999999,5,0.0
orang,0.31400000000000006,5,290223.0
gerah,0.31400000000000006,5,0.0
hotel,0.314,5,297974790.0
house,0.314,5,231310420.0
organ,0.314,5,9077449.0
hayes,0.314,5,5621719.0
greco,0.314,5,873704.0
argon,0.314,5,760267.0
goran,0.314,5,527051.0
groan,0.314,5,473578.0
rogan,0.314,5,281333.0
thole,0.314,5,84997.0
agron,0.314,5,80085.0
garon,0.314,5,70982.0
grano,0.314,5,62387.0
theol,0.314,5,48358.0
cosey,0.314,5,26452.0
meths,0.314,5,23887.0
gorce,0.314,5,15599.0
angor,0.314,5,0.0
baure,0.314,5,0.0
corge,0.314,5,0.0
denay,0.314,5,0.0
gareh,0.314,5,0.0
helot,0.314,5,0.0
nagor,0.314,5,0.0
ronga,0.314,5,0.0
smeth,0.314,5,0.0
unode,0.314,5,0.0
being,0.31399999999999995,5,242783091.0
fakes,0.31399999999999995,5,1833800.0
preys,0.31399999999999995,5,84918.0
micas,0.31399999999999995,5,39750.0
incus,0.31399999999999995,5,37616.0
harls,0.31399999999999995,5,0.0
icasm,0.31399999999999995,5,0.0
begin,0.3139999999999999,5,45434902.0
vince,0.3139999999999999,5,3616647.0
clint,0.3139999999999999,5,2481872.0
binge,0.3139999999999999,5,850412.0
kilts,0.3139999999999999,5,380643.0
camis,0.3139999999999999,5,87567.0
skive,0.3139999999999999,5,47114.0
hemin,0.3139999999999999,5,40119.0
pyres,0.3139999999999999,5,22032.0
pryse,0.3139999999999999,5,13384.0
baroi,0.3139999999999999,5,0.0
himne,0.3139999999999999,5,0.0
spyer,0.3139999999999999,5,0.0
usnic,0.3139999999999999,5,0.0
fails,0.31399999999999983,5,12015364.0
pilar,0.31399999999999983,5,353742.0
afrit,0.31399999999999983,5,0.0
alifs,0.31399999999999983,5,0.0
ripal,0.31399999999999983,5,0.0
trifa,0.31399999999999983,5,0.0
april,0.3139999999999998,5,149976767.0
tempi,0.3139999999999998,5,86775.0
parli,0.3139999999999998,5,28198.0
loxes,0.3137,5,0.0
oxter,0.3137,5,0.0
joles,0.31310000000000004,5,28157.0
wants,0.3131,5,32538214.0
wasnt,0.3131,5,1262688.0
stawn,0.3131,5,0.0
wince,0.31309999999999993,5,717079.0
merak,0.31300000000000006,5,106521.0
botas,0.31300000000000006,5,57276.0
torsk,0.31300000000000006,5,13018.0
maker,0.313,5,16635947.0
boats,0.313,5,15600762.0
herbs,0.313,5,8271850.0
boast,0.313,5,1239080.0
marek,0.313,5,803041.0
stork,0.313,5,728360.0
contr,0.313,5,419584.0
chert,0.313,5,129249.0
hange,0.313,5,81167.0
bated,0.313,5,65650.0
debat,0.313,5,64760.0
verus,0.313,5,60219.0
retch,0.313,5,37821.0
basto,0.313,5,29914.0
tronc,0.313,5,14181.0
abune,0.313,5,0.0
conge,0.313,5,0.0
gusle,0.313,5,0.0
suety,0.313,5,0.0
diver,0.31299999999999994,5,2452406.0
deity,0.31299999999999994,5,1262430.0
verdi,0.31299999999999994,5,912609.0
epsom,0.31299999999999994,5,771110.0
glues,0.31299999999999994,5,428787.0
plats,0.31299999999999994,5,299052.0
gules,0.31299999999999994,5,206933.0
sabot,0.31299999999999994,5,140101.0
diety,0.31299999999999994,5,65622.0
clons,0.31299999999999994,5,0.0
luges,0.31299999999999994,5,0.0
pensy,0.31299999999999994,5,0.0
tauli,0.31299999999999994,5,0.0
uvres,0.31299999999999994,5,0.0
drive,0.3129999999999999,5,107799371.0
poems,0.3129999999999999,5,12662561.0
visor,0.3129999999999999,5,1850201.0
glide,0.3129999999999999,5,1731344.0
hiker,0.3129999999999999,5,676389.0
vespa,0.3129999999999999,5,669846.0
fader,0.3129999999999999,5,461088.0
fared,0.3129999999999999,5,454064.0
splat,0.3129999999999999,5,350981.0
paves,0.3129999999999999,5,257565.0
deriv,0.3129999999999999,5,103453.0
griot,0.3129999999999999,5,93385.0
logis,0.3129999999999999,5,92780.0
pomes,0.3129999999999999,5,56875.0
rived,0.3129999999999999,5,56254.0
sofar,0.3129999999999999,5,49346.0
trigo,0.3129999999999999,5,45704.0
marli,0.3129999999999999,5,43914.0
korin,0.3129999999999999,5,33713.0
faros,0.3129999999999999,5,27882.0
afros,0.3129999999999999,5,24950.0
knape,0.3129999999999999,5,19523.0
armil,0.3129999999999999,5,0.0
ceibo,0.3129999999999999,5,0.0
farde,0.3129999999999999,5,0.0
gelid,0.3129999999999999,5,0.0
mopes,0.3129999999999999,5,0.0
pekan,0.3129999999999999,5,0.0
rimal,0.3129999999999999,5,0.0
spalt,0.3129999999999999,5,0.0
spave,0.3129999999999999,5,0.0
tydie,0.3129999999999999,5,0.0
ursid,0.3129999999999999,5,0.0
plain,0.31299999999999983,5,23747230.0
faint,0.31299999999999983,5,2565744.0
lapin,0.31299999999999983,5,162426.0
lipan,0.31299999999999983,5,47010.0
fanti,0.31299999999999983,5,35084.0
fecit,0.31299999999999983,5,28147.0
fanit,0.31299999999999983,5,0.0
fiant,0.31299999999999983,5,0.0
pinal,0.3129999999999998,5,192156.0
spaid,0.3129999999999998,5,23623.0
sapid,0.3129999999999998,5,17521.0
apsid,0.3129999999999998,5,0.0
snitz,0.3123999999999999,5,770432.0
azide,0.3123999999999999,5,254983.0
ozias,0.3123999999999999,5,19947.0
tejon,0.3121,5,77720.0
jeton,0.3121,5,17064.0
swure,0.3121,5,0.0
wider,0.31209999999999993,5,8186703.0
wiros,0.31209999999999993,5,0.0
wride,0.31209999999999993,5,0.0
weird,0.3120999999999999,5,11556427.0
wired,0.3120999999999999,5,8371548.0
wierd,0.3120999999999999,5,804835.0
swape,0.3120999999999999,5,0.0
wried,0.3120999999999999,5,0.0
tengu,0.31200000000000006,5,73351.0
artou,0.31200000000000006,5,0.0
bensh,0.31200000000000006,5,0.0
lords,0.312,5,4862111.0
venus,0.312,5,4618752.0
knots,0.312,5,2796342.0
autor,0.312,5,1333530.0
laude,0.312,5,878641.0
malts,0.312,5,174495.0
tench,0.312,5,96238.0
nevus,0.312,5,95946.0
aulos,0.312,5,26850.0
atour,0.312,5,0.0
laevo,0.312,5,0.0
loave,0.312,5,0.0
rodge,0.312,5,0.0
smalt,0.312,5,0.0
stonk,0.312,5,0.0
unget,0.312,5,0.0
midas,0.31199999999999994,5,971675.0
indus,0.31199999999999994,5,954407.0
ingot,0.31199999999999994,5,234052.0
gored,0.31199999999999994,5,73382.0
nidus,0.31199999999999994,5,28010.0
hepar,0.31199999999999994,5,15186.0
derog,0.31199999999999994,5,0.0
lunts,0.31199999999999994,5,0.0
eight,0.3119999999999999,5,32567724.0
milan,0.3119999999999999,5,6999311.0
apron,0.3119999999999999,5,1617357.0
maids,0.3119999999999999,5,1253811.0
hives,0.3119999999999999,5,922837.0
phare,0.3119999999999999,5,320138.0
sheaf,0.3119999999999999,5,255879.0
shive,0.3119999999999999,5,114265.0
vinos,0.3119999999999999,5,110986.0
lamin,0.3119999999999999,5,100549.0
liman,0.3119999999999999,5,77563.0
raphe,0.3119999999999999,5,70388.0
clime,0.3119999999999999,5,63515.0
faden,0.3119999999999999,5,55396.0
hilts,0.3119999999999999,5,51962.0
vison,0.3119999999999999,5,50332.0
imber,0.3119999999999999,5,38426.0
coper,0.3119999999999999,5,22335.0
tigon,0.3119999999999999,5,18010.0
aloid,0.3119999999999999,5,0.0
amids,0.3119999999999999,5,0.0
dinus,0.3119999999999999,5,0.0
dolia,0.3119999999999999,5,0.0
fanos,0.3119999999999999,5,0.0
idola,0.3119999999999999,5,0.0
iodal,0.3119999999999999,5,0.0
melic,0.3119999999999999,5,0.0
vined,0.3119999999999999,5,0.0
strix,0.31169999999999987,5,149610.0
psize,0.3113999999999998,5,21274.0
alowe,0.3111,5,0.0
unsew,0.3111,5,0.0
wames,0.3111,5,0.0
widen,0.31109999999999993,5,1178278.0
wendi,0.31109999999999993,5,234302.0
winos,0.31109999999999993,5,32493.0
indew,0.31109999999999993,5,0.0
edwin,0.3110999999999999,5,3688662.0
wined,0.3110999999999999,5,36379.0
dwine,0.3110999999999999,5,0.0
short,0.311,5,106755242.0
roman,0.311,5,17431193.0
manor,0.311,5,7084688.0
moran,0.311,5,2312457.0
haute,0.311,5,1863024.0
ramon,0.311,5,1768774.0
norma,0.311,5,1665222.0
barge,0.311,5,1319916.0
crave,0.311,5,1199466.0
carve,0.311,5,952422.0
comer,0.311,5,581184.0
harem,0.311,5,435962.0
glace,0.311,5,348348.0
arcus,0.311,5,129194.0
carus,0.311,5,90905.0
bouse,0.311,5,81909.0
herma,0.311,5,77943.0
botel,0.311,5,73267.0
crome,0.311,5,69081.0
caver,0.311,5,50776.0
rhema,0.311,5,49803.0
absey,0.311,5,0.0
abyes,0.311,5,0.0
bagre,0.311,5,0.0
begar,0.311,5,0.0
blote,0.311,5,0.0
clart,0.311,5,0.0
cursa,0.311,5,0.0
derth,0.311,5,0.0
esbay,0.311,5,0.0
scaur,0.311,5,0.0
skyre,0.311,5,0.0
yerks,0.311,5,0.0
horst,0.31099999999999994,5,775209.0
nehru,0.31099999999999994,5,483117.0
pokes,0.31099999999999994,5,279744.0
darci,0.31099999999999994,5,63059.0
benim,0.31099999999999994,5,0.0
pules,0.31099999999999994,5,0.0
rebag,0.31099999999999994,5,0.0
rykes,0.31099999999999994,5,0.0
sheld,0.31099999999999994,5,0.0
varec,0.31099999999999994,5,0.0
pulse,0.3109999999999999,5,18893735.0
spoke,0.3109999999999999,5,11577917.0
rhino,0.3109999999999999,5,2619135.0
fetus,0.3109999999999999,5,1744267.0
ponce,0.3109999999999999,5,773276.0
rolfe,0.3109999999999999,5,323348.0
erupt,0.3109999999999999,5,300083.0
dobie,0.3109999999999999,5,162980.0
acrid,0.3109999999999999,5,104638.0
lepus,0.3109999999999999,5,60255.0
forel,0.3109999999999999,5,56728.0
copen,0.3109999999999999,5,55931.0
caird,0.3109999999999999,5,55746.0
daric,0.3109999999999999,5,17063.0
carid,0.3109999999999999,5,0.0
dirca,0.3109999999999999,5,0.0
phane,0.3109999999999999,5,0.0
piotr,0.31099999999999983,5,418262.0
polis,0.31099999999999983,5,303594.0
foist,0.31099999999999983,5,55908.0
orpit,0.31099999999999983,5,0.0
pirot,0.31099999999999983,5,0.0
spoil,0.3109999999999998,5,1419320.0
piled,0.3109999999999998,5,815240.0
plied,0.3109999999999998,5,243191.0
fetid,0.3109999999999998,5,75712.0
diple,0.3109999999999998,5,0.0
lepid,0.3109999999999998,5,0.0
latex,0.3107,5,10502825.0
exalt,0.3107,5,193526.0
sequa,0.3104,5,0.0
zeism,0.3103999999999999,5,0.0
jalet,0.3101,5,0.0
cunas,0.31000000000000005,5,0.0
ensky,0.31000000000000005,5,0.0
kreng,0.31000000000000005,5,0.0
began,0.31,5,38269468.0
smoke,0.31,5,16567733.0
talks,0.31,5,15484166.0
vance,0.31,5,1788288.0
stalk,0.31,5,936028.0
brant,0.31,5,730649.0
heman,0.31,5,51084.0
bange,0.31,5,13943.0
bagne,0.31,5,0.0
emuls,0.31,5,0.0
maneh,0.31,5,0.0
mecon,0.31,5,0.0
mulse,0.31,5,0.0
muter,0.31,5,0.0
biker,0.30999999999999994,5,3530897.0
mules,0.30999999999999994,5,907690.0
oriya,0.30999999999999994,5,234760.0
vitra,0.30999999999999994,5,102112.0
delim,0.30999999999999994,5,93398.0
eying,0.30999999999999994,5,31044.0
mokes,0.30999999999999994,5,29259.0
chais,0.30999999999999994,5,18222.0
chias,0.30999999999999994,5,0.0
kadis,0.30999999999999994,5,0.0
timor,0.3099999999999999,5,4914594.0
pedro,0.3099999999999999,5,4247791.0
silva,0.3099999999999999,5,3132617.0
grids,0.3099999999999999,5,1562935.0
limos,0.3099999999999999,5,1015393.0
vials,0.3099999999999999,5,751274.0
felon,0.3099999999999999,5,392714.0
milos,0.3099999999999999,5,307933.0
gaius,0.3099999999999999,5,191025.0
roped,0.3099999999999999,5,187674.0
lakin,0.3099999999999999,5,187040.0
ickle,0.3099999999999999,5,61207.0
pored,0.3099999999999999,5,56678.0
limed,0.3099999999999999,5,41243.0
vails,0.3099999999999999,5,29331.0
canid,0.3099999999999999,5,22313.0
girds,0.3099999999999999,5,16916.0
doper,0.3099999999999999,5,13398.0
alkin,0.3099999999999999,5,0.0
brike,0.3099999999999999,5,0.0
cnida,0.3099999999999999,5,0.0
danic,0.3099999999999999,5,0.0
feods,0.3099999999999999,5,0.0
kilan,0.3099999999999999,5,0.0
lysin,0.3099999999999999,5,0.0
moils,0.3099999999999999,5,0.0
slavi,0.3099999999999999,5,0.0
viage,0.3099999999999999,5,0.0
point,0.30999999999999983,5,175527859.0
crisp,0.30999999999999983,5,3880385.0
pinot,0.30999999999999983,5,1481847.0
pinto,0.30999999999999983,5,1108872.0
scrip,0.30999999999999983,5,328826.0
crips,0.30999999999999983,5,211540.0
piton,0.30999999999999983,5,49345.0
pixes,0.30969999999999975,5,0.0
gazes,0.3094,5,156793.0
tzars,0.3094,5,0.0
nazir,0.3093999999999999,5,88294.0
wakes,0.30910000000000004,5,876767.0
wekas,0.30910000000000004,5,0.0
askew,0.3091,5,473664.0
wails,0.30909999999999993,5,102509.0
swail,0.3090999999999999,5,15702.0
duras,0.30900000000000005,5,98445.0
cruel,0.309,5,4180956.0
lunar,0.309,5,3611744.0
akron,0.309,5,3270629.0
krona,0.309,5,1585436.0
gator,0.309,5,1536519.0
ulcer,0.309,5,1336605.0
glade,0.309,5,1168016.0
koran,0.309,5,923696.0
unmet,0.309,5,590631.0
coker,0.309,5,547115.0
savor,0.309,5,506115.0
outed,0.309,5,156963.0
raved,0.309,5,147221.0
drome,0.309,5,145557.0
ulnar,0.309,5,139384.0
moder,0.309,5,133957.0
groat,0.309,5,94121.0
lucre,0.309,5,88448.0
argot,0.309,5,51766.0
drave,0.309,5,51731.0
ocker,0.309,5,36128.0
daver,0.309,5,33011.0
shyer,0.309,5,32023.0
domer,0.309,5,29213.0
corke,0.309,5,27283.0
arvos,0.309,5,0.0
glead,0.309,5,0.0
gotra,0.309,5,0.0
hyrse,0.309,5,0.0
sorva,0.309,5,0.0
sudra,0.309,5,0.0
urnal,0.309,5,0.0
place,0.30899999999999994,5,220970235.0
goals,0.30899999999999994,5,36766773.0
vibes,0.30899999999999994,5,1073710.0
evict,0.30899999999999994,5,211591.0
scrim,0.30899999999999994,5,146877.0
civet,0.30899999999999994,5,65522.0
cutis,0.30899999999999994,5,52575.0
ictus,0.30899999999999994,5,20839.0
blist,0.30899999999999994,5,16549.0
gaols,0.30899999999999994,5,15170.0
fabes,0.30899999999999994,5,0.0
kerfs,0.30899999999999994,5,0.0
korec,0.30899999999999994,5,0.0
meith,0.30899999999999994,5,0.0
rudas,0.30899999999999994,5,0.0
stilb,0.30899999999999994,5,0.0
hopes,0.3089999999999999,5,9462715.0
facet,0.3089999999999999,5,1221287.0
minot,0.3089999999999999,5,622135.0
capel,0.3089999999999999,5,275357.0
dings,0.3089999999999999,5,250449.0
timon,0.3089999999999999,5,184883.0
shope,0.3089999999999999,5,79471.0
hilar,0.3089999999999999,5,47448.0
clape,0.3089999999999999,5,0.0
loric,0.3089999999999999,5,0.0
phose,0.3089999999999999,5,0.0
rhila,0.3089999999999999,5,0.0
tomin,0.3089999999999999,5,0.0
vinta,0.3089999999999999,5,0.0
grief,0.3089999999999998,5,4552843.0
mixes,0.30869999999999986,5,3552046.0
dewar,0.3081,5,454917.0
wader,0.3081,5,176850.0
sowar,0.3081,5,0.0
wared,0.3081,5,0.0
twice,0.30809999999999993,5,19945569.0
twain,0.30809999999999993,5,4530277.0
witan,0.30809999999999993,5,24428.0
atwin,0.30809999999999993,5,0.0
tango,0.30800000000000005,5,2727306.0
bream,0.30800000000000005,5,307756.0
beaut,0.30800000000000005,5,160328.0
duces,0.30800000000000005,5,142487.0
novas,0.30800000000000005,5,128279.0
bearm,0.30800000000000005,5,0.0
cleam,0.30800000000000005,5,0.0
getah,0.30800000000000005,5,0.0
scrag,0.30800000000000005,5,0.0
amber,0.308,5,11065507.0
camel,0.308,5,11005001.0
sudan,0.308,5,8447525.0
uncle,0.308,5,8127694.0
tonga,0.308,5,4813052.0
demon,0.308,5,4602331.0
shave,0.308,5,2580057.0
colts,0.308,5,2092808.0
shalt,0.308,5,1854326.0
monde,0.308,5,1721758.0
haves,0.308,5,554576.0
clots,0.308,5,468861.0
halts,0.308,5,427571.0
coves,0.308,5,264469.0
sheva,0.308,5,181594.0
crags,0.308,5,170586.0
brune,0.308,5,143577.0
denom,0.308,5,86755.0
taube,0.308,5,84004.0
brame,0.308,5,65964.0
daven,0.308,5,61873.0
decus,0.308,5,45549.0
embar,0.308,5,23437.0
laths,0.308,5,19745.0
bemar,0.308,5,0.0
berun,0.308,5,0.0
borts,0.308,5,0.0
butea,0.308,5,0.0
clame,0.308,5,0.0
kaneh,0.308,5,0.0
macle,0.308,5,0.0
scove,0.308,5,0.0
slath,0.308,5,0.0
tubae,0.308,5,0.0
unsad,0.308,5,0.0
types,0.30799999999999994,5,77070740.0
homes,0.30799999999999994,5,66753480.0
disco,0.30799999999999994,5,7067687.0
biota,0.30799999999999994,5,434729.0
voces,0.30799999999999994,5,72009.0
feuar,0.30799999999999994,5,0.0
ibota,0.30799999999999994,5,0.0
inorb,0.30799999999999994,5,0.0
vaned,0.30799999999999994,5,0.0
chile,0.3079999999999999,5,14372798.0
robin,0.3079999999999999,5,11423944.0
liked,0.3079999999999999,5,11282738.0
colin,0.3079999999999999,5,8807299.0
guile,0.3079999999999999,5,1026260.0
nicol,0.3079999999999999,5,454397.0
kilos,0.3079999999999999,5,355739.0
biron,0.3079999999999999,5,119178.0
nihal,0.3079999999999999,5,54701.0
linha,0.3079999999999999,5,45368.0
chiel,0.3079999999999999,5,36895.0
sodic,0.3079999999999999,5,24953.0
conli,0.3079999999999999,5,0.0
fenks,0.3079999999999999,5,0.0
hasid,0.3079999999999999,5,0.0
kolis,0.3079999999999999,5,0.0
peban,0.3079999999999999,5,0.0
tikor,0.3079999999999999,5,0.0
piney,0.30799999999999983,5,394672.0
drips,0.30799999999999983,5,303778.0
plait,0.30799999999999983,5,103227.0
supai,0.30799999999999983,5,23780.0
fario,0.30799999999999983,5,0.0
feign,0.3079999999999998,5,116753.0
xeric,0.30769999999999986,5,71527.0
zoris,0.3073999999999999,5,0.0
waned,0.3071,5,183450.0
dewan,0.3071,5,170178.0
awned,0.3071,5,19334.0
hawse,0.3071,5,19238.0
dawen,0.3071,5,0.0
shewa,0.3071,5,0.0
sowan,0.3071,5,0.0
whase,0.3071,5,0.0
sprew,0.3070999999999999,5,0.0
norah,0.30700000000000005,5,760039.0
adobe,0.307,5,27538755.0
lover,0.307,5,9234545.0
rouge,0.307,5,6084449.0
ruled,0.307,5,5589851.0
rogue,0.307,5,4576302.0
roche,0.307,5,2384778.0
abode,0.307,5,1246541.0
chore,0.307,5,565322.0
rohan,0.307,5,515694.0
ochre,0.307,5,293192.0
yager,0.307,5,198064.0
nambe,0.307,5,105486.0
youse,0.307,5,103842.0
vetus,0.307,5,63846.0
beman,0.307,5,62133.0
gayer,0.307,5,62075.0
knute,0.307,5,61884.0
orgue,0.307,5,40630.0
ocher,0.307,5,30934.0
nahor,0.307,5,26838.0
arsyl,0.307,5,0.0
beths,0.307,5,0.0
duler,0.307,5,0.0
erugo,0.307,5,0.0
oylet,0.307,5,0.0
slour,0.307,5,0.0
unket,0.307,5,0.0
urled,0.307,5,0.0
yerga,0.307,5,0.0
fresh,0.30699999999999994,5,38781893.0
keith,0.30699999999999994,5,14391094.0
lured,0.30699999999999994,5,466613.0
ricks,0.30699999999999994,5,305248.0
unlit,0.30699999999999994,5,94251.0
fatso,0.30699999999999994,5,78585.0
duits,0.30699999999999994,5,51993.0
aryls,0.30699999999999994,5,0.0
auloi,0.30699999999999994,5,0.0
bacis,0.30699999999999994,5,0.0
divet,0.30699999999999994,5,0.0
frons,0.30699999999999994,5,0.0
knoit,0.30699999999999994,5,0.0
lours,0.30699999999999994,5,0.0
meiny,0.30699999999999994,5,0.0
ovist,0.30699999999999994,5,0.0
until,0.3069999999999999,5,113090086.0
basic,0.3069999999999999,5,84840226.0
tamil,0.3069999999999999,5,5245277.0
pedal,0.3069999999999999,5,3763705.0
plead,0.3069999999999999,5,1125870.0
porta,0.3069999999999999,5,921063.0
fated,0.3069999999999999,5,427996.0
visto,0.3069999999999999,5,287086.0
opals,0.3069999999999999,5,261351.0
paled,0.3069999999999999,5,77239.0
parto,0.3069999999999999,5,48352.0
aport,0.3069999999999999,5,0.0
aslop,0.3069999999999999,5,0.0
defat,0.3069999999999999,5,0.0
droil,0.3069999999999999,5,0.0
frden,0.3069999999999999,5,0.0
kinot,0.3069999999999999,5,0.0
kithe,0.3069999999999999,5,0.0
maius,0.3069999999999999,5,0.0
mavie,0.3069999999999999,5,0.0
padle,0.3069999999999999,5,0.0
softa,0.3069999999999999,5,0.0
xenic,0.30669999999999986,5,0.0
mazes,0.3064,5,325527.0
azole,0.3064,5,41201.0
smaze,0.3064,5,0.0
zoeal,0.3064,5,0.0
dizen,0.3063999999999999,5,0.0
sozin,0.3063999999999999,5,0.0
lower,0.3061,5,72606927.0
owler,0.3061,5,0.0
rowel,0.3061,5,0.0
wited,0.30609999999999987,5,0.0
break,0.30600000000000005,5,51242970.0
kendo,0.30600000000000005,5,334180.0
geyan,0.30600000000000005,5,0.0
novel,0.306,5,21821189.0
baker,0.306,5,14862470.0
omega,0.306,5,10289113.0
brake,0.306,5,9321885.0
medal,0.306,5,7747036.0
cohen,0.306,5,6665722.0
doves,0.306,5,941403.0
grads,0.306,5,836760.0
enoch,0.306,5,678182.0
drags,0.306,5,518855.0
tourn,0.306,5,147038.0
uther,0.306,5,86416.0
aleck,0.306,5,69914.0
loams,0.306,5,57939.0
amort,0.306,5,52215.0
lamed,0.306,5,45011.0
dolts,0.306,5,28809.0
byres,0.306,5,23946.0
ranty,0.306,5,21288.0
morat,0.306,5,21130.0
godet,0.306,5,20707.0
somal,0.306,5,14376.0
certy,0.306,5,0.0
clake,0.306,5,0.0
demal,0.306,5,0.0
gnarl,0.306,5,0.0
hutre,0.306,5,0.0
kebar,0.306,5,0.0
konde,0.306,5,0.0
okehs,0.306,5,0.0
stold,0.306,5,0.0
toged,0.306,5,0.0
torma,0.306,5,0.0
unled,0.306,5,0.0
craps,0.30599999999999994,5,5943974.0
scrap,0.30599999999999994,5,3757085.0
nicks,0.30599999999999994,5,721039.0
salmo,0.30599999999999994,5,246710.0
lindo,0.30599999999999994,5,230640.0
curia,0.30599999999999994,5,203518.0
carps,0.30599999999999994,5,84962.0
scarp,0.30599999999999994,5,77653.0
hokes,0.30599999999999994,5,50451.0
molas,0.30599999999999994,5,36986.0
lendu,0.30599999999999994,5,12936.0
delhi,0.3059999999999999,5,10491603.0
minds,0.3059999999999999,5,9529696.0
blair,0.3059999999999999,5,9463587.0
libra,0.3059999999999999,5,1165757.0
panto,0.3059999999999999,5,134292.0
kyrie,0.3059999999999999,5,120056.0
auric,0.3059999999999999,5,79392.0
brail,0.3059999999999999,5,23839.0
snick,0.3059999999999999,5,23113.0
indol,0.3059999999999999,5,22293.0
heild,0.3059999999999999,5,0.0
hidel,0.3059999999999999,5,0.0
hield,0.3059999999999999,5,0.0
phaet,0.3059999999999999,5,0.0
phren,0.3059999999999999,5,0.0
timbe,0.3059999999999999,5,0.0
fermi,0.3059999999999998,5,789613.0
pokie,0.3059999999999998,5,56807.0
xerus,0.30569999999999997,5,0.0
direx,0.30569999999999986,5,13794.0
paxes,0.30569999999999986,5,0.0
craze,0.3054,5,962477.0
aequi,0.3053999999999999,5,0.0
sowed,0.3051,5,113771.0
dowse,0.3051,5,52031.0
nowel,0.3051,5,0.0
japes,0.3050999999999999,5,0.0
jaspe,0.30509999999999987,5,0.0
jerid,0.30509999999999987,5,0.0
meath,0.30500000000000005,5,773366.0
tykes,0.30500000000000005,5,185622.0
scram,0.30500000000000005,5,139774.0
besom,0.30500000000000005,5,42868.0
betag,0.30500000000000005,5,0.0
curns,0.30500000000000005,5,0.0
kytes,0.30500000000000005,5,0.0
scaut,0.30500000000000005,5,0.0
carol,0.305,5,11109404.0
blast,0.305,5,9387171.0
coral,0.305,5,8818272.0
carlo,0.305,5,5253391.0
comet,0.305,5,3116034.0
horde,0.305,5,3026646.0
thema,0.305,5,1061529.0
comte,0.305,5,412474.0
claro,0.305,5,244919.0
calor,0.305,5,217100.0
ahmet,0.305,5,215359.0
begat,0.305,5,191296.0
mathe,0.305,5,119476.0
actus,0.305,5,100794.0
alcor,0.305,5,100118.0
toman,0.305,5,75616.0
manto,0.305,5,70350.0
marcs,0.305,5,50472.0
crams,0.305,5,32544.0
baken,0.305,5,16235.0
blats,0.305,5,0.0
bysen,0.305,5,0.0
dangs,0.305,5,0.0
mebos,0.305,5,0.0
scuta,0.305,5,0.0
skyte,0.305,5,0.0
chris,0.30499999999999994,5,44754518.0
repay,0.30499999999999994,5,1746487.0
silty,0.30499999999999994,5,293612.0
ileum,0.30499999999999994,5,178356.0
dicta,0.30499999999999994,5,164449.0
tilak,0.30499999999999994,5,101823.0
listy,0.30499999999999994,5,64502.0
apery,0.30499999999999994,5,0.0
diact,0.30499999999999994,5,0.0
drisk,0.30499999999999994,5,0.0
gruis,0.30499999999999994,5,0.0
